user_id,user_value_segment,preferred_category,strategies_received,recommended_products,recommended_categories,avg_recommendation_score,avg_product_high_intent_rate,avg_seller_review_score
8b1d0f7df6c92a1bca09df712b662469,High Value,baby,3,3,3,0.7238,0.8065,3.9884
8b237ba1c370387a6b577cb0febaf807,Medium Value,air_conditioning,3,3,3,0.6806,0.9293,4.1268
8b3a246714d7e73eee1214efc27fa818,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
8b44f4fc8087c0c82f94b1a504ea44d8,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
8b65dbaaed3c1f185c0d003f3d94a675,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
8b7646e11e0a447bc380ddcd25dc8195,Low Value,fashion_bags_accessories,3,3,3,0.7068,0.8864,3.9651
8b859020674c38cf9f33f795e7a88ff1,High Value,cool_stuff,3,3,3,0.7649,0.9028,4.1605
8b8b36965095c5206817d2b242a6a947,Medium Value,office_furniture,3,3,3,0.6921,0.9007,3.7644
8ba8e56eaaa76727d00653ba8a1ff363,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
8bbf7b62bf80c76533c88fc2e5b2481e,Low Value,watches_gifts,3,2,2,0.8331,0.9095,3.9624
8bda983d52480e279ee8d6ef0b0c806b,Low Value,garden_tools,3,2,2,0.8384,0.9232,3.9449
8bdab6cb6788348b46352e3b4bb2d7b8,Medium Value,food,3,3,3,0.7019,0.9097,4.0049
8beb8c43092e0a6c29050ed93e2c15b4,Medium Value,tablets_printing_image,3,3,3,0.6737,0.9293,4.0516
8c05f20d5b89876f05c9be84bf65b31f,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
8c07686ca172213c54d3b88631e1fb5e,Low Value,garden_tools,3,2,2,0.8384,0.9232,3.9449
8c164db0690b983e7ab343d1cacfdb06,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
8c20c6638d61fd19e864c6ccfd13b0dd,Low Value,sports_leisure,3,3,3,0.6916,0.9015,4.0378
8c2a5c47e0c02478c440038904724cd5,Low Value,baby,3,3,3,0.7072,0.8065,3.9884
8c34ccb096a609feeb7e362837549dcf,Medium Value,bed_bath_table,3,2,2,0.7505,0.9189,4.1732
8c4f1ee04e97bc9c43c73916cbb78479,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
8c58a52dbd48b55f0dce9f98752b055e,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
8c63055a8861ae1815fc52929f14d5a8,High Value,computers_accessories,3,2,2,0.9046,0.8968,4.113
8c8014185acf983b2beedb0048cf2eff,Low Value,toys,3,3,3,0.6929,0.9023,4.128
8c81d87b1a876ac44f968c7f112501f5,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
8c8d91273330ce597546a695893d8d85,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
8ca8b8dc60280d1f97c1c6817655ab63,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
8caf90d0af455ede16cffd08c4d0d87d,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
8cc7c9ff3789bd961c3e8ec4e82e1751,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
8ccc334fb1c5aa3f2bd12ae5939d3405,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
8cebd890b95f34cd04b08f958c1af21c,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
8cf72caf3118c0df0739023fa27f50c2,High Value,telephony,3,3,3,0.7113,0.923,4.0228
8cf762b009cc30f28dbbe764e9c3ecbf,High Value,computers_accessories,3,2,2,0.9046,0.8968,4.113
8cf98fbd02b0efdde35bbc7aab39764a,Medium Value,garden_tools,3,2,2,0.8153,0.9029,3.9449
8cfb20eff1ce8185a15ab1df1a8969e3,Unknown,toys,3,3,3,0.6929,0.9023,4.128
8d0029911852f3058b457b87af254636,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
8d22c683064d0fa7455ab4a20a41732d,High Value,cool_stuff,3,3,3,0.7649,0.9028,4.1605
8d2bd90836fecb71f7746d84bb1c54bb,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
8d391fbb0d67f85692e14f81e9b6d956,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
8d3c045b1a14ba80790cf29b9a27a1ff,Medium Value,stationery,3,3,3,0.7069,0.9076,4.0317
8d4d9bf7462701b2cfeae8f3b9f22f1e,Low Value,home_construction,3,3,3,0.6707,0.9102,3.9383
8d561b7200ee609582217b0700364778,Unknown,health_beauty,3,2,2,0.8439,0.8941,4.0927
8d683e4913e8e224595a5c273dac554a,High Value,pet_shop,3,3,3,0.6927,0.8737,4.1378
8d80b14eea83e2ce1ad8b7b47627a20e,Medium Value,baby,3,3,3,0.7172,0.8065,3.9884
8d847881bf6070bd4da90abef2eaae89,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
8d84ac9c08002dfbd576670c8e2cf0fa,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
8d95960cba7da36b31a2253c6445dc17,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
8da796b2a21c4f0bfbcae79c8507bb1a,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
8da8e5f4165a7d5e1d0fb2b6061c415f,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
8dac807f68a0cf9869ddeca081f5f809,High Value,auto,3,3,3,0.7227,0.9068,4.0676
8dacc55b31e557d40d568ef99bbcbbe1,Medium Value,toys,3,3,3,0.7029,0.9023,4.128
8db23ea8429b2011a538fcbeca947904,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
8db8b0e9a58fba958f90525a7c72b0d4,Medium Value,perfumery,3,3,3,0.7205,0.9003,4.0266
8dc0d32543012e70ca0c0bc5535205f8,Medium Value,pet_shop,3,3,3,0.686,0.8737,4.1378
8de62b0edd0d7006ad80e07137ff544c,Medium Value,housewares,3,3,3,0.7306,0.8983,3.9855
8deaaff82a1e3dec44a5e59ed5f67574,High Value,telephony,3,3,3,0.7113,0.923,4.0228
8deeb5eebb9fecb2822c9a4a1240a5b9,Medium Value,home_confort,3,3,3,0.6757,0.8459,3.9726
8df1329b564044430fe684b6632f0c8a,Low Value,cool_stuff,3,3,3,0.7482,0.9028,4.1605
8e09a391443c7fa0c2781071233894d2,High Value,office_furniture,3,3,3,0.6987,0.9007,3.7644
8e2c68e109883b66b7f0abe030ef3cad,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
8e2d83373060244a2767c06b7b4e7a66,High Value,cool_stuff,3,3,3,0.7649,0.9028,4.1605
8e303e93b44ee0b968cda8d517d7f8df,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
8e3e10cedbf29156f5d0087bf02c70b5,Low Value,toys,3,3,3,0.6929,0.9023,4.128
8e458d0afa34eb157350d6b4fbf22ec9,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
8e5874f69d425a7ab70cc14134170e02,Low Value,watches_gifts,3,2,2,0.8331,0.9095,3.9624
8e6c3249486634f7ba5d99b009c608f7,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
8e6e09a9d21276f98d691a2c181ec00d,High Value,unknown,3,3,3,0.7735,0.8954,4.0097
8e7c6f47bfa68b6497e9d19b0b62a3ab,High Value,baby,3,3,3,0.7238,0.8065,3.9884
8e91711488bb4f319a13913326f72227,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
8ea2ec4064078eab4e0b38ee7779aa99,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
8ea3ac9d23c41e3e9402a59465e534c5,Medium Value,garden_tools,3,2,2,0.8484,0.9232,3.9449
8ea52369786ec21e6858ad0ee6e5e100,Medium Value,small_appliances,3,3,3,0.6842,0.9293,4.2009
8eab6c7666c7ea3081e5d92842358b76,High Value,home_confort,3,3,3,0.7397,0.8848,3.9258
8ed2447ace7f204bf94f070f0dfffbb0,High Value,pet_shop,3,3,3,0.6927,0.8737,4.1378
8ee3b61de710bbb5c1c3ce6030c95912,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
8ee8b7d504a2a0f5a7e2fdcd6b984208,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
8effe94a23c55fde14edbb9ded823ccb,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
8f0273ca8405a143a3b7feeea9be23b5,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
8f0d8cb981650f6d9dbcaf4de337a666,Medium Value,telephony,3,3,3,0.7046,0.923,4.0228
8f0eb363ad943a36b7091034f29b508e,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
8f228bbd94171c679726a94c36e41ccb,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
8f257a3fa12c0873312984301ef06d05,Low Value,books_imported,3,3,3,0.6661,0.9293,4.167
8f27be984f3f629801e5135210e0b54e,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
8f2b7a41f6ae6ee1be2883d921d5426b,Low Value,air_conditioning,3,3,3,0.6706,0.9293,4.1268
8f324e33313f720dd54e610ab196e6ac,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
8f39a09c74c92ec505762e1e652a9a1f,Medium Value,stationery,3,3,3,0.7069,0.9076,4.0317
8f561d175bdb03d96bfb53f1f07401f5,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
8f63f0c16f3c4903073e8b3814feab0d,Medium Value,bed_bath_table,3,2,2,0.7505,0.9189,4.1732
8f7005f5510a6bea428e58e80689a7f5,Medium Value,auto,3,3,3,0.7161,0.9068,4.0676
8f701e9f930cac0d9df626b8e4d4e91d,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
8f710f0d7e8dab5c8c1135e63b44de7a,Medium Value,fashion_bags_accessories,3,3,3,0.7168,0.8864,3.9651
8f7dec10f3c29bab1cf14fce2bcc730b,Unknown,sports_leisure,3,3,3,0.6916,0.9015,4.0378
8f807a098d7ff86f7d03c933ea035ab7,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
8f89a54df5a9ddf3302a97b20a6474a6,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
8f90f5ad24e2257cd3887aa3cb9574a7,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
8f96a7f4fb4e0fd2353f07078ee045ab,Low Value,small_appliances,3,3,3,0.6742,0.9293,4.2009
8fc3c839b1d3142015c5fdd8ab625cd6,Low Value,fixed_telephony,3,3,3,0.666,0.9293,4.0527
8fca845b8523f20659773d02df788da3,High Value,cool_stuff,3,3,3,0.7649,0.9028,4.1605
8fcaae906fcc0188963ffaaeecfd9074,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
8fd542b72ec7b58755ebf2b8cd900da2,Low Value,housewares,3,3,3,0.7206,0.8983,3.9855
8fdf68f35964ea44bf5b3b4316ef5f64,Low Value,drinks,3,3,3,0.6876,0.9185,4.0477
8fe4f9a0d6a47babbd498127a9109bd1,High Value,auto,3,3,3,0.7227,0.9068,4.0676
8ff1c66b0937eb3e43b4231afb2f7030,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
900886a4542c9007300e081b6ce4eca6,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
9014bdf7886a28b585826986227b7cfc,High Value,fashion_bags_accessories,3,3,3,0.7235,0.8864,3.9651
902e20436456ed50d0699701b4522665,Low Value,housewares,3,3,3,0.7206,0.8983,3.9855
902fb348888b2dacff1a11f720c66354,Medium Value,stationery,3,3,3,0.7069,0.9076,4.0317
903fccb1294b588a6c82921ca23acd0d,High Value,toys,3,3,3,0.7095,0.9023,4.128
90422f757609ade507467f9175567361,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
905296d0376640c1762fee680d6ae30b,Medium Value,cool_stuff,3,3,3,0.7582,0.9028,4.1605
905f6cefb58d82085c4ed32a18efeb08,Low Value,auto,3,3,3,0.7061,0.9068,4.0676
90733cb485a6e26204cf267efde660cd,Medium Value,unknown,3,3,3,0.7669,0.8954,4.0097
9090eb0daea40644066cee1f3de8f198,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
90db37be54fd796a0fa73b7678e8b795,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
90f323e9f0948ddd96c6f6a8ecc75830,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
9117f3fef821178d4cff1339564c0a41,Medium Value,baby,3,3,3,0.7172,0.8065,3.9884
9124f443beec74e545798a0f3977d1df,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
91295ab5a7b86abeaa978546e3d652fc,High Value,stationery,3,3,3,0.7136,0.9076,4.0317
9136824b93a61edb5228aad2f8595dc0,Low Value,small_appliances,3,3,3,0.6742,0.9293,4.2009
91380fd5cd1e83932e9362c284ed2735,Low Value,drinks,3,3,3,0.6876,0.9185,4.0477
914ce5efd895f0d98f489371e4597a5b,High Value,toys,3,3,3,0.7095,0.9023,4.128
914cfe5307beeb6479142d2b22785ee6,Medium Value,pet_shop,3,3,3,0.686,0.8737,4.1378
915219fa5f275ea30b1607e5dc78ce78,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
916a886f8eb3029df4a9dc82324b0301,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
9173f8394714a803f3d46db497a68a19,Medium Value,home_construction,3,3,3,0.6807,0.9102,3.9383
917aaf420bc9836da7af3ea67743c3b2,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
917b87db8d919a371b8bc30c6ba49cfc,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
9199d4b03f114560011e2e878eb9d9fd,Medium Value,baby,3,3,3,0.7172,0.8065,3.9884
91a0ec9e7df24b8cc41140debdcbbf1a,Low Value,housewares,3,3,3,0.7206,0.8983,3.9855
91a32422b9ef924c785b9e7c6ed13116,High Value,cool_stuff,3,3,3,0.7649,0.9028,4.1605
91b74ebd8b2ced8ba380096468c2d1c8,High Value,auto,3,3,3,0.7133,0.9114,4.0676
91c3c2b10f62dc342c721e0b7f73cc58,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
91da289fa4deba62c108246d150a8f4e,High Value,computers_accessories,3,2,2,0.9046,0.8968,4.113
91db2e9633e507c47274a5767ef6fb2f,Low Value,garden_tools,3,2,2,0.8053,0.9029,3.9449
91edbad4917604a9a24f004c02d788e7,Medium Value,housewares,3,3,3,0.7306,0.8983,3.9855
91f15ef4db3006a762bc7e46aa544393,High Value,air_conditioning,3,3,3,0.6873,0.9293,4.1268
91fd427204396810b913b1faee9baa89,Medium Value,luggage_accessories,3,3,3,0.7117,0.9232,3.9884
9208ce69207484b05fdf552ee6c7d297,Medium Value,office_furniture,3,3,3,0.6921,0.9007,3.7644
9208f837dd343d6f6d838998110cce34,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
9214e96f2105b508095ca10a1cc7fc48,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
9229fd31a6082b07a556ef16d1465498,High Value,pet_shop,3,3,3,0.6927,0.8737,4.1378
9239cc451fc7a6a08ea8afe790a27fae,Medium Value,signaling_and_security,3,3,3,0.6742,0.9293,4.1605
923c196bd8ad794e9d13679e356c43df,High Value,computers,3,3,3,0.7241,0.8959,4.0228
92492db1c6d3523933a19481c6d5eb8d,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
924ba8b9fc64e59cd65de9e617f25e18,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
92533737368415b4afa42c07960077e9,Low Value,housewares,3,3,3,0.7206,0.8983,3.9855
926c047356935ed05cb3fbee9ebcac0b,Unknown,furniture_decor,3,2,2,0.8971,0.8995,4.0101
927996801414016890c94b1b26a483d5,High Value,baby,3,3,3,0.7238,0.8065,3.9884
928ccb81b12b3653a85236ca8a5142b0,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
92a14f8723521366ecb62c659f2df588,High Value,small_appliances,3,3,3,0.6909,0.9293,4.2009
92ac896de4836b59ff8a1077df82c168,Medium Value,furniture_living_room,3,3,3,0.6807,0.9134,4.0698
92c32758ea322ec1c3cdac4c48cd84a4,Unknown,watches_gifts,3,2,2,0.8331,0.9095,3.9624
92c483faf90d0052314924e898667e8e,Low Value,stationery,3,3,3,0.6969,0.9076,4.0317
92c89d0a4c3250bfc53f1a67af6d1351,Medium Value,pet_shop,3,3,3,0.686,0.8737,4.1378
92c9525f9e8ef6fea7690651e1ebb377,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
92d64c6ff7a4ba537a0362f8c8af448a,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
92d6a6df2cf2d6e2fa89dc1d28164c98,Low Value,stationery,3,3,3,0.6969,0.9076,4.0317
92d8d3769e33b13903af5274f6f498d8,Low Value,furniture_decor,3,2,2,0.8971,0.8995,4.0101
92e0f98d5c6b1bbe7616666e0f1b23d6,High Value,agro_industry_and_commerce,3,3,3,0.6983,0.9293,4.0884
92fb5e50e19058aef8ee440eb63b108c,Low Value,auto,3,3,3,0.7061,0.9068,4.0676
92fd8aa5948e20c43a014c44c025c5e1,Medium Value,garden_tools,3,2,2,0.8484,0.9232,3.9449
93365b38e56abac3d02bae772a2c6f58,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
93451172a198897b74f15a1cd6f2e954,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
934c13cd388d7b39aa0abd304e90e4b0,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
93530b95a65ff2938d0dce7089566766,Low Value,unknown,3,3,3,0.7569,0.8954,4.0097
936a1b7c2d18db279315af71043752cb,Low Value,fashion_bags_accessories,3,3,3,0.7068,0.8864,3.9651
936f9d5a260f1f2fad57a0998efa6bf7,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
9373c4131995bfc178fd3107e618c0e3,High Value,home_confort,3,3,3,0.7397,0.8848,3.9258
9382ef645ba8683e5afe03653e7013b9,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
9395d10b9b9d314c4e55d858a6d525c5,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
93a66a0438461826a4e548e79f871ed8,Low Value,health_beauty,3,2,2,0.8439,0.8941,4.0927
93cc2577e09c0b0ba51e1831f45148dc,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
93d5e580e27ed4d75679467817ab734d,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
93e406558312ad56e582041b1f06deae,Low Value,food,3,3,3,0.6854,0.9231,4.2482
93e5131726eede4b245f92e902b18dd4,High Value,auto,3,3,3,0.7227,0.9068,4.0676
93ee2943387bb64b98d15c1843c65503,Low Value,perfumery,3,3,3,0.7105,0.9003,4.0266
94134db974fa93782c3d210c22388f41,High Value,small_appliances,3,3,3,0.6882,0.9293,4.119
94153bb707107e23d9f5f0c0735582ef,High Value,sports_leisure,3,3,3,0.7082,0.9015,4.0378
942d33c43df4f1c3dbc09b29e7a0e6f9,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
942f806a996896381e52bea4fffc89fd,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
94329da6c63490ec0c528d424a874930,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
94351981264fa8d95e3454b12899ffe6,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
944112881a579a3dabb08c41a05a606b,High Value,perfumery,3,3,3,0.7272,0.9003,4.0266
944446c90b2f4d7bbd2d605396c42670,High Value,baby,3,3,3,0.7238,0.8065,3.9884
94552241df1b5b866acd40dd5fdf5c41,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
9456abbf384bd4fe0b023bb0f1ddb449,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
94626dc780fb071c48037a719449bf98,High Value,office_furniture,3,3,3,0.6987,0.9007,3.7644
94650d7da383e068577b1660616d3372,High Value,computers_accessories,3,2,2,0.9046,0.8968,4.113
9466dc0de896f7de952d223dc86a1120,High Value,toys,3,3,3,0.7095,0.9023,4.128
9473d390db618afddbd04e915b2bef1a,Low Value,food,3,3,3,0.6854,0.9231,4.2482
9475b70c3d9add279a65672fca348944,High Value,unknown,3,3,3,0.7735,0.8954,4.0097
9479e9ef94dff59abd7b0e27e7130c67,Low Value,perfumery,3,3,3,0.7105,0.9003,4.0266
94819c1119bcbb29d414ac33b904e82d,Medium Value,baby,3,3,3,0.7172,0.8065,3.9884
94bc451b62bb859e277332eefeb99937,Low Value,art,3,3,3,0.6985,0.8576,3.9401
94bfb520c0cb6ffd9f36aa7b75f0efe1,High Value,computers_accessories,3,2,2,0.9046,0.8968,4.113
94dea73f2f38b00f698f7ee2f1bf60a2,High Value,small_appliances,3,3,3,0.6909,0.9293,4.2009
94e5ea5a8c1bf546db2739673060c43f,High Value,toys,3,3,3,0.7095,0.9023,4.128
94f785479d97796dacc40320b0e7c900,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
9506d0f37838eb6943346ba4874834b7,Medium Value,housewares,3,3,3,0.7306,0.8983,3.9855
9508ac36eb0d09bf42d525bd6c5980e9,Low Value,toys,3,3,3,0.6929,0.9023,4.128
951a921b73a77945a8ed03d15eda228e,Medium Value,cool_stuff,3,3,3,0.7582,0.9028,4.1605
953a8874f3517ba24e3699e6238be905,Low Value,electronics,3,3,3,0.6859,0.8758,3.9873
954927eca70a641fc232cf5cd840d640,Medium Value,furniture_decor,3,2,2,0.9071,0.8995,4.0101
9569233a383eec155f537bc9c0853873,Medium Value,computers_accessories,3,2,2,0.8979,0.8968,4.113
956abc21591ba4a89d91989597554b77,High Value,musical_instruments,3,3,3,0.718,0.9293,4.1154
9570ee246b342f0b07deca4b6886436a,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
95723cf0140c6b2ae1b90adbea7c3bb4,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
957d903f93cde7788cb84ca983b9d1a6,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
959557dbcae7a894d8f61d484efc279d,Low Value,food,3,3,3,0.6854,0.9231,4.2482
95a0e14dee86eb0eeec5263fe5fca796,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
95a544e89c0efca792d1253fdc786bcf,High Value,watches_gifts,3,2,2,0.8498,0.9095,3.9624
95a744604de66a2e40e18086e69be4f2,High Value,industry_commerce_and_business,3,3,3,0.6898,0.8967,3.9648
95aaa16c1b45878b2bf84bca34869884,Low Value,watches_gifts,3,2,2,0.8331,0.9095,3.9624
95c7c379bb2224cdb12012298b192923,Medium Value,auto,3,3,3,0.7161,0.9068,4.0676
95f6816337a403ab81b562181ae89f28,Low Value,fashion_bags_accessories,3,3,3,0.7068,0.8864,3.9651
96031393b66f569313bf4547d869408c,Low Value,housewares,3,3,3,0.7206,0.8983,3.9855
9603f252e4565136d1181e4efb49ea96,Medium Value,toys,3,3,3,0.7029,0.9023,4.128
960a0f31380c590db0df6c9300b38d9b,Low Value,auto,3,3,3,0.7061,0.9068,4.0676
960f3d06dd3ce9d5b1093462141e596d,Low Value,luggage_accessories,3,3,3,0.7017,0.9232,3.9884
96132ad82d42065fe83745227c96f313,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
961917d3393ed7ae96d4f140181f0e16,Low Value,auto,3,3,3,0.7061,0.9068,4.0676
9629571615597f3820713e054a195387,Low Value,computers_accessories,3,2,2,0.8879,0.8968,4.113
963d0a82132a191b74838b150186315e,Medium Value,bed_bath_table,3,1,1,0.9249,0.877,3.8415
963f8a6917ac9271090988cf4595042c,Unknown,computers_accessories,3,2,2,0.8879,0.8968,4.113
9646af42a69659e9c6171512d63a0dc7,Low Value,bed_bath_table,3,1,1,0.9149,0.877,3.8415
964751adbadc2423f8fc9d924239fffc,Low Value,consoles_games,3,3,3,0.704,0.9011,4.0121
9655822fce78843a1c9fa79e6180346c,Medium Value,construction_tools_construction,3,3,3,0.6916,0.9293,3.9879
96681aa4276748a9133ab6c0cb7f2111,Medium Value,health_beauty,3,2,2,0.8539,0.8941,4.0927
966991f3fb9b67695c643670dafa8c7c,Medium Value,musical_instruments,3,3,3,0.7114,0.9293,4.1154
966e108168ffea9f05c036fdd0578702,High Value,luggage_accessories,3,3,3,0.7184,0.9232,3.9884
967c5d41250c07265c4fbf6103a52f06,Low Value,perfumery,3,3,3,0.7105,0.9003,4.0266
967c6c86748806add5521493a585b49b,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
967eec03ad3bfc2098130f019f28b353,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
968230e15ce49e5535d2bb2f9e00f116,Low Value,books_general_interest,3,3,3,0.6794,0.8775,4.0309
9687ae9b62179d789f14af95280ef5c3,Medium Value,auto,3,3,3,0.7161,0.9068,4.0676
9697fd83acebb81d7a95b4dbb8e5eedb,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
969e70114da622b7dbf67164497a279a,High Value,housewares,3,3,3,0.7373,0.8983,3.9855
96a3fdec65c97bb4195ca3be48945749,Low Value,perfumery,3,3,3,0.7105,0.9003,4.0266
96b102f36c7dd1b98b680c1ef5cc66a7,High Value,furniture_decor,3,2,2,0.9137,0.8995,4.0101
96b482d81d31251add90a9fe63fbbcec,High Value,garden_tools,3,2,2,0.8074,0.9109,3.9449
96d1be8c3b3b3d9817591b8b2e008abb,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
96e7781aa131bc5f59f6d00840e73b20,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
96f8231bfbe8e6b95dc0bccc91947f9b,High Value,computers_accessories,3,2,2,0.9046,0.8968,4.113
96f9779ab3aada4f274112897f433d1d,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
9710c85b0dd6660a0aee27e8f377cbe3,Medium Value,sports_leisure,3,3,3,0.7016,0.9015,4.0378
9715af4582187d10c76a49bc7e6cd3a1,Low Value,construction_tools_construction,3,3,3,0.6816,0.9293,3.9879
9717404c6a19f8bbf19d2b2f50543908,Medium Value,perfumery,3,3,3,0.7205,0.9003,4.0266
9717da853b741eaaa3b98d9f9bd48c71,Medium Value,pet_shop,3,3,3,0.686,0.8737,4.1378
972f2cec81a1ed8f5117550de1997853,Low Value,pet_shop,3,3,3,0.676,0.8737,4.1378
973af7ab1ae1f6eb682ad6b46b0e5bcc,Low Value,perfumery,3,3,3,0.7105,0.9003,4.0266
974fcb536095266b0620344239af2d66,High Value,health_beauty,3,2,2,0.8605,0.8941,4.0927
975362d8244917265887d77cb0156ded,High Value,furniture_decor,3,2,2,0.7221,0.9048,3.9973
9773ce099955abc0b97ed596b01e5e1f,Low Value,telephony,3,3,3,0.6946,0.923,4.0228
979067619fb9e126e60b8f9c100ec5b5,Medium Value,garden_tools,3,2,2,0.8484,0.9232,3.9449
97a9cbfee4f4914fdb7761206d1bd014,Medium Value,furniture_decor,3,2,2,0.7154,0.9048,3.9973
97c1457864c3e179483de1a12fe3ad78,Medium Value,fashion_bags_accessories,3,3,3,0.7168,0.8864,3.9651
97e00e9db261b8a8d4ae6aebca9b7af9,Low Value,housewares,3,3,3,0.7206,0.8983,3.9855
97e5be9a2f1841bc42b966aa2d014d13,Medium Value,industry_commerce_and_business,3,3,3,0.6757,0.9293,4.1634
97ed06b829b3c3ea9eb96edfdd17e923,Low Value,baby,3,3,3,0.7072,0.8065,3.9884
97fc8d4ffceb37b85a1286dce44c6a7b,High Value,construction_tools_construction,3,3,3,0.6983,0.9293,3.9879
981665ad276011294ada8eddaaa56d8f,High Value,bed_bath_table,3,1,1,0.9316,0.877,3.8415
981c8663962b9ee012efd63880b65b2a,Low Value,food,3,3,3,0.6919,0.9097,4.0049
